action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,24958045,"[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'Flow Cytometry (JAK1-JAK3 involved, STAT6 phosphorylation induced by IL-2 in NK-92 cells): IC50 = 347 nM, PMID: 24006460; Flow Cytometry (JAK1-TYK2 involved, STAT1 phosphorylation induced by IFN-aB2 in U2OS cells): IC50 =  468 nM, PMID: 24006460;', 'standard_type': 'Selectivity Comments', 'standard_units': None, 'standard_value': None, 'text_value': 'Flow Cytometry (JAK1-JAK3 involved, STAT6 phosphorylation induced by IL-2 in NK-92 cells): IC50 = 347 nM, PMID: 24006460; Flow Cytometry (JAK1-TYK2 involved, STAT1 phosphorylation induced by IFN-aB2 in U2OS cells): IC50 =  468 nM, PMID: 24006460;', 'type': 'Selectivity Comments', 'units': None, 'value': None}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Selectivity number of off-targets', 'standard_units': None, 'standard_value': '4.0', 'text_value': None, 'type': 'Selectivity number of off-targets', 'units': None, 'value': '4.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Selectivity number of targets', 'standard_units': None, 'standard_value': '175.0', 'text_value': None, 'type': 'Selectivity number of targets', 'units': None, 'value': '175.0'}, {'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'Screened at 1 µM (in vitro)', 'standard_type': 'Selectivity Remarks', 'standard_units': None, 'standard_value': None, 'text_value': 'Screened at 1 µM (in vitro)', 'type': 'Selectivity Remarks', 'units': None, 'value': None}, {'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'https://doi.org/10.4049/jimmunol.1201348', 'standard_type': 'Selectivity Source Knowledge', 'standard_units': None, 'standard_value': None, 'text_value': 'https://doi.org/10.4049/jimmunol.1201348', 'type': 'Selectivity Source Knowledge', 'units': None, 'value': None}]",CHEMBL5212901,Selectivity interaction (Radioactive biochemical assays (Millipore and Galapagos N.V.)) EUB0000626a FLT4,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,,,CHEMBL5212743,,2023,"{'bei': '15.42', 'le': '0.30', 'lle': '4.58', 'sei': '6.79'}",CHEMBL3301607,FILGOTINIB,CHEMBL3301607,6.56,0,http://www.openphacts.org/units/Nanomolar,3898489,=,65,1,=,,IC50,nM,,274.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,274.0
,,24958061,"[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'Cell proliferation in a panel of 161 tumor cell lines (CellTiterGlo luminescent assay) >100 cell lines generated EC50 values of <10 nM, https://doi.org/10.1158/1535-7163.MCT-09-0041;', 'standard_type': 'Selectivity Comments', 'standard_units': None, 'standard_value': None, 'text_value': 'Cell proliferation in a panel of 161 tumor cell lines (CellTiterGlo luminescent assay) >100 cell lines generated EC50 values of <10 nM, https://doi.org/10.1158/1535-7163.MCT-09-0041;', 'type': 'Selectivity Comments', 'units': None, 'value': None}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Selectivity number of off-targets', 'standard_units': None, 'standard_value': '5.0', 'text_value': None, 'type': 'Selectivity number of off-targets', 'units': None, 'value': '5.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Selectivity number of targets', 'standard_units': None, 'standard_value': '328.0', 'text_value': None, 'type': 'Selectivity number of targets', 'units': None, 'value': '328.0'}, {'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'In-vitro potency', 'standard_type': 'Selectivity Remarks', 'standard_units': None, 'standard_value': None, 'text_value': 'In-vitro potency', 'type': 'Selectivity Remarks', 'units': None, 'value': None}, {'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'https://portlandpress.com/biochemj/article-abstract/420/2/259/44893/Biochemical-characterization-of-GSK1070916-a?redirectedFrom=fulltext', 'standard_type': 'Selectivity Source Knowledge', 'standard_units': None, 'standard_value': None, 'text_value': 'https://portlandpress.com/biochemj/article-abstract/420/2/259/44893/Biochemical-characterization-of-GSK1070916-a?redirectedFrom=fulltext', 'type': 'Selectivity Source Knowledge', 'units': None, 'value': None}]",CHEMBL5213116,Selectivity interaction (Kinase panel (activity or binding assay)) EUB0000674a FLT4,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,,,CHEMBL5212743,,2023,"{'bei': '14.05', 'le': '0.26', 'lle': '1.19', 'sei': '8.69'}",CHEMBL1090479,GSK-1070916,CHEMBL1090479,7.13,0,http://www.openphacts.org/units/Nanomolar,3898491,=,65,1,=,,IC50,nM,,74.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,74.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25029676,[],CHEMBL5241257,Inhibition of VEGFR-3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,,CHEMBL5241055,Eur J Med Chem,2021,"{'bei': '15.16', 'le': '0.30', 'lle': '1.50', 'sei': '7.63'}",CHEMBL1336,SORAFENIB,CHEMBL1336,7.05,0,http://www.openphacts.org/units/Nanomolar,3918584,=,1,1,=,,IC50,nM,,90.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,90.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25030050,[],CHEMBL5241395,Inhibition of recombinant VEGFR3 (unknown origin) in the presence of [p33]-ATP,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(-c2ccc3c(c2)ncn3-c2cc(NS(=O)(=O)C3CC3)cc(-c3ccc(F)cc3F)c2)cn1,,,CHEMBL5241062,Eur J Med Chem,2021,"{'bei': '16.42', 'le': '0.31', 'lle': '3.02', 'sei': '10.15'}",CHEMBL3964954,,CHEMBL3964954,8.30,0,http://www.openphacts.org/units/Nanomolar,3918786,=,1,1,=,,IC50,nM,,5.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,5.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25030073,[],CHEMBL5241418,Inhibition of VEGFR3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,,,CHEMBL5241062,Eur J Med Chem,2021,"{'bei': '20.63', 'le': '0.38', 'lle': '5.56', 'sei': '8.61'}",CHEMBL522892,DOVITINIB,CHEMBL522892,8.10,1,http://www.openphacts.org/units/Nanomolar,3918791,=,1,1,=,,IC50,nM,,8.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,8.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25030083,[],CHEMBL5241428,Inhibition of VEGFR3 (unknown origin) in the presence of ATP at Km concentration,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,,,CHEMBL5241062,Eur J Med Chem,2021,"{'bei': '18.04', 'le': '0.33', 'lle': '3.58', 'sei': '8.36'}",CHEMBL2220486,LUCITANIB,CHEMBL2220486,8.00,1,http://www.openphacts.org/units/Nanomolar,3918793,=,1,1,=,,IC50,nM,,10.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,10.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25070221,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '10.0'}]",CHEMBL5252744,Inhibition of human recombinant GST-fused VEGFR3 kinase domain transphosphorylation expressed in baculovirus expression system using poly-Glu-Tyr (4:1) as substrate measured after 10 mins in presence of gamma-[33P]-ATP by scintillation counting analysis,B,,,BAO_0000190,BAO_0000019,assay format,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,,,CHEMBL5252510,J Med Chem,2016,"{'bei': '19.12', 'le': '0.36', 'lle': '4.29', 'sei': '9.87'}",CHEMBL535,SUNITINIB,CHEMBL535,7.62,0,http://www.openphacts.org/units/Nanomolar,3929604,=,1,1,=,,IC50,nM,,24.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.024
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25070222,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '10.0'}]",CHEMBL5252744,Inhibition of human recombinant GST-fused VEGFR3 kinase domain transphosphorylation expressed in baculovirus expression system using poly-Glu-Tyr (4:1) as substrate measured after 10 mins in presence of gamma-[33P]-ATP by scintillation counting analysis,B,,,BAO_0000190,BAO_0000019,assay format,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,,CHEMBL5252510,J Med Chem,2016,"{'bei': '14.22', 'le': '0.28', 'lle': '1.06', 'sei': '7.16'}",CHEMBL1336,SORAFENIB,CHEMBL1336,6.61,0,http://www.openphacts.org/units/Nanomolar,3929603,=,1,1,=,,IC50,nM,,245.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.245
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25070223,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '10.0'}]",CHEMBL5252744,Inhibition of human recombinant GST-fused VEGFR3 kinase domain transphosphorylation expressed in baculovirus expression system using poly-Glu-Tyr (4:1) as substrate measured after 10 mins in presence of gamma-[33P]-ATP by scintillation counting analysis,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,,,CHEMBL5252510,J Med Chem,2016,"{'bei': '20.86', 'le': '0.39', 'lle': '2.78', 'sei': '14.34'}",CHEMBL153843,,CHEMBL153843,7.75,1,http://www.openphacts.org/units/Nanomolar,3929602,=,1,1,=,,IC50,nM,,18.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.018
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25070224,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '10.0'}]",CHEMBL5252744,Inhibition of human recombinant GST-fused VEGFR3 kinase domain transphosphorylation expressed in baculovirus expression system using poly-Glu-Tyr (4:1) as substrate measured after 10 mins in presence of gamma-[33P]-ATP by scintillation counting analysis,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1.O=C(O)CCC(=O)O,,,CHEMBL5252510,J Med Chem,2016,"{'bei': '20.74', 'le': '0.39', 'lle': '2.18', 'sei': '14.19'}",CHEMBL75232,,CHEMBL101253,7.19,0,http://www.openphacts.org/units/Nanomolar,3929601,=,1,1,=,,IC50,nM,,64.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.064
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25070225,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '10.0'}]",CHEMBL5252744,Inhibition of human recombinant GST-fused VEGFR3 kinase domain transphosphorylation expressed in baculovirus expression system using poly-Glu-Tyr (4:1) as substrate measured after 10 mins in presence of gamma-[33P]-ATP by scintillation counting analysis,B,,,BAO_0000190,BAO_0000019,assay format,Nc1cc(Oc2ccc3c(C(=O)Nc4ccc(F)c(C(F)(F)F)c4)cccc3c2)ncn1,,,CHEMBL5252510,J Med Chem,2016,"{'bei': '14.99', 'le': '0.28', 'lle': '1.22', 'sei': '7.35'}",CHEMBL5280119,,CHEMBL5280119,6.63,0,http://www.openphacts.org/units/Nanomolar,3929597,=,1,1,=,,IC50,nM,,235.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.235
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25070226,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '10.0'}]",CHEMBL5252744,Inhibition of human recombinant GST-fused VEGFR3 kinase domain transphosphorylation expressed in baculovirus expression system using poly-Glu-Tyr (4:1) as substrate measured after 10 mins in presence of gamma-[33P]-ATP by scintillation counting analysis,B,,,BAO_0000190,BAO_0000019,assay format,Nc1nccc(Oc2ccc3c(C(=O)Nc4ccc(F)c(C(F)(F)F)c4)cccc3c2)n1,,,CHEMBL5252510,J Med Chem,2016,"{'bei': '15.26', 'le': '0.29', 'lle': '1.34', 'sei': '7.49'}",CHEMBL5276611,,CHEMBL5276611,6.75,0,http://www.openphacts.org/units/Nanomolar,3929596,=,1,1,=,,IC50,nM,,177.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.177
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25070227,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '10.0'}]",CHEMBL5252744,Inhibition of human recombinant GST-fused VEGFR3 kinase domain transphosphorylation expressed in baculovirus expression system using poly-Glu-Tyr (4:1) as substrate measured after 10 mins in presence of gamma-[33P]-ATP by scintillation counting analysis,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2cc(Oc3cc(CO)ncn3)ccc12,,,CHEMBL5252510,J Med Chem,2016,"{'bei': '13.56', 'le': '0.25', 'lle': '0.77', 'sei': '7.06'}",CHEMBL4080062,BFH-772,CHEMBL4080062,5.96,0,http://www.openphacts.org/units/Nanomolar,3929595,=,1,1,=,,IC50,nM,,1100.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,1.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25070228,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '10.0'}]",CHEMBL5252744,Inhibition of human recombinant GST-fused VEGFR3 kinase domain transphosphorylation expressed in baculovirus expression system using poly-Glu-Tyr (4:1) as substrate measured after 10 mins in presence of gamma-[33P]-ATP by scintillation counting analysis,B,,,BAO_0000190,BAO_0000019,assay format,Nc1cc(Oc2ccc3c(C(=O)Nc4cccc(C(F)(F)F)c4)cccc3c2)ncn1,,,CHEMBL5252510,J Med Chem,2016,"{'bei': '17.20', 'le': '0.32', 'lle': '2.02', 'sei': '8.10'}",CHEMBL5288744,,CHEMBL5288744,7.30,0,http://www.openphacts.org/units/Nanomolar,3929592,=,1,1,=,,IC50,nM,,50.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.05
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25070229,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '10.0'}]",CHEMBL5252744,Inhibition of human recombinant GST-fused VEGFR3 kinase domain transphosphorylation expressed in baculovirus expression system using poly-Glu-Tyr (4:1) as substrate measured after 10 mins in presence of gamma-[33P]-ATP by scintillation counting analysis,B,,,BAO_0000190,BAO_0000019,assay format,Nc1nccc(Oc2ccc3c(C(=O)Nc4cccc(C(F)(F)F)c4)cccc3c2)n1,,,CHEMBL5252510,J Med Chem,2016,"{'bei': '15.03', 'le': '0.28', 'lle': '1.10', 'sei': '7.08'}",CHEMBL4104297,,CHEMBL4104297,6.38,0,http://www.openphacts.org/units/Nanomolar,3929590,=,1,1,=,,IC50,nM,,420.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.42
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25451920,[],CHEMBL5318993,Inhibition of FLT4 (unknown origin) by kinase profiling assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1cccc(CNc2n[nH]c3cccc(Cl)c23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,,,CHEMBL5316320,J Med Chem,2023,"{'bei': '11.74', 'le': '0.24', 'lle': '0.64', 'sei': '7.84'}",CHEMBL5393904,,CHEMBL5393904,6.37,0,http://www.openphacts.org/units/Nanomolar,3958619,=,1,1,=,,IC50,nM,,423.2,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,423.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25470844,[],CHEMBL5324550,Inhibition of VEGFR3 (unknown origin) by Z'-Lyte kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1-c1nc2c(C(N)=O)cccc2[nH]1,,,CHEMBL5321287,J Med Chem,2023,"{'bei': '12.18', 'le': '0.22', 'lle': '1.17', 'sei': '4.82'}",CHEMBL5437375,,CHEMBL5437375,6.30,0,http://www.openphacts.org/units/Nanomolar,3961973,=,1,1,=,,IC50,nM,,499.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,499.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25482810,[],CHEMBL5327747,Inhibition of FLT4 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc1OCCOCCn1ccnc1[N+](=O)[O-],,,CHEMBL5325467,Bioorg Med Chem,2023,"{'bei': '12.55', 'le': '0.23', 'lle': '2.05', 'sei': '5.06'}",CHEMBL5426036,,CHEMBL5426036,6.64,0,http://www.openphacts.org/units/Nanomolar,3964120,=,1,1,=,,IC50,nM,,226.6,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,226.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25484233,[],CHEMBL5328006,Inhibition of VEGFR3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,,,CHEMBL5325476,Bioorg Med Chem,2023,"{'bei': '17.65', 'le': '0.33', 'lle': '2.73', 'sei': '10.97'}",CHEMBL491473,CEDIRANIB,CHEMBL491473,7.95,0,http://www.openphacts.org/units/Nanomolar,3964345,=,1,1,=,,IC50,nM,,11.2,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,11.2
